category,funding
Telecommunications|Web Hosting,38247779.0
Biotechnology,40000000.0
E-Commerce,18800000.0
Android|Consumer Internet|Email|Enterprise Software|iOS|Mobile|Mobile Security|SaaS,7300000.0
Hardware + Software,1998000.0
Cloud Computing|Construction|Engineering Firms|Software,85000000.0
Software,592000.0
Software,75000000.0
Agriculture|Analytics|Coffee,20000.0
Biotechnology|Health Care,76800000.0
Software,500000.0
Advertising,43000000.0
Apps|Finance|FinTech|Mobile|Technology,31960000.0
Clean Technology,976865.0
Software,7974296.0
Clean Technology,15000000.0
Mobile|Networking,808211.0
Curated Web,40000.0
Content|Enterprise Software|Social Media|Software|Web CMS,173500000.0
Real Estate,6000000.0
Advertising Platforms|Software,12100000.0
Health and Wellness,1875000.0
Pets|Service Providers,3000.0
Fitness|Health and Wellness,130000.0
Finance,20000000.0
EdTech|Education,9750000.0
Flash Storage|Homeland Security|Storage|Web Hosting,11000000.0
Finance,20292075.0
Games,12500.0
Sports,215000.0
E-Commerce,26239014.37
Biotechnology,3162000.0
Enterprise Software,150000.0
Software,495440.0
Internet Service Providers|Networking,500000000.0
Biotechnology|Health and Wellness|Medical|Pharmaceuticals,26980000.0
Health and Wellness|Information Technology|Pharmaceuticals,8000000.0
Software,8400000.0
CRM|Marketing Automation|Software,72500000.0
Collaboration|Enterprises|Technology,16000000.0
Data Integration|Enterprises|Real Time,25000000.0
Batteries|Clean Technology|Search,9800000.0
Politics,10000000.0
B2B|Leisure|Travel & Tourism,116987.0
Internet|Software|Web Hosting,113616859.0
Software,43600000.0
Consulting,137500.0
Information Security|Software,100000.0
Enterprise Software|Information Services|Information Technology,207500000.0
Telecommunications,25000000.0
Software,3759300.0
Biotechnology,15600000.0
Software,24000000.0
Audio|Information Technology|Media|Messaging|Video,790398.0
Biotechnology,7000720.0
Biotechnology,600000.0
Contact Management|Web Design,20000000.0
Collectibles|Entertainment|Games|Toys,100000.0
Biotechnology,12300000.0
Application Platforms|Professional Services|Project Management,242563.0
Cloud Computing|Consulting|Search|Software,10150000.0
Entertainment|Service Providers|Sports,265000.0
Technology,26000000.0
Advertising,1000000.0
Advertising|Business Development,400000.0
Mobile,58200000.0
Messaging|Productivity Software|Task Management,250000.0
Application Performance Monitoring|Business Services|Reviews and Recommendations|Software,500000.0
Software,1510005.0
Hardware|Hardware + Software|Semiconductors,80000000.0
Enterprise Software,1604278.0
Facebook Applications|Finance|Social Fundraising,1700000.0
Finance|Venture Capital,250000.0
Mobile,5000000.0
Email|Marketing Automation|Software,900000.0
Real Time|Virtual Worlds,10000.0
Software,25000000.0
Software,1960315.0
Software,2310008.0
Biotechnology,22585000.0
Fitness|Medical|Training,25000.0
Health Care,950000.0
Business Services|Communities|Events,17000.0
Biotechnology,40000.0
Consulting|Games|Motors,705000.0
Health Care|Medical|Therapeutics,17000000.0
Software,13360000.0
Software,1120000.0
Enterprise Software,22500000.0
Biotechnology,99717506.0
Advertising,35000000.0
Comparison Shopping|Coupons|E-Commerce|Outdoors,1300000.0
Advertising|Mobile|Real Time,250000.0
Advertising,11500000.0
Software,10823112.0
Electronics|Manufacturing|Mechanical Solutions,2000000.0
Software,28000.0
Semiconductors,6000000.0
E-Commerce|Fashion|Online Shopping|Retail,2031465.0
Enterprise Software,16400000.0
Consulting,5000.0
Cloud Computing,190000.0
Education,741537.0
Cloud Computing,1054991.0
Curated Web|Entertainment|Facebook Applications|Gift Card|Private Social Networking|Social Commerce|Social Network Media,20000.0
Information Technology|SaaS|Visualization,3000000.0
Financial Services,4099999.0
Biotechnology,925000.0
Education,1029954.0
Software,214208700.0
Health and Wellness,600000.0
Finance,13250001.0
Real Estate,2750000.0
Mobile|Mobile Social,490000.0
Software|Web Development,2000000.0
Mobile Security|Security|Software,680000.0
Enterprise Software,5422959.0
Health Care,10000000.0
Biotechnology|Health Diagnostics,805000.0
Advertising|B2B|Consumer Internet|Internet|Marketplaces,185000.0
Analytics|Big Data|Enterprise Software|Predictive Analytics,2000000.0
Education,2200000.0
Enterprise Software,3470000.0
Mobile,4275852.0
Biotechnology|Clinical Trials|Pharmaceuticals,30204758.87
Consumer Electronics|Electric Vehicles|Skate Wear|Transportation|Wearables,5100000.0
Biotechnology,36700005.0
Business Services|Technology,28000000.0
Advertising|Direct Marketing|Social CRM|Social Media,2574004.0
Analytics|Information Technology|Software|Supply Chain Management,6061005.0
Developer APIs|Document Management|E-Commerce|Enterprise Software|SaaS|Software,13590.0
Health Care,550000.0
Hardware + Software,150000.0
Advertising|Big Data Analytics|Broadcasting|Cloud Computing|Digital Media|Enterprise Software|SaaS|Video Streaming,3750000.0
Software,242500.0
Telecommunications|Web Hosting,11879704.0
Biotechnology,2670394.0
Manufacturing|Retail,45400000.0
Biotechnology,439603.0
Health Care,104000000.0
Intellectual Property|Semiconductors|Technology,8000000.0
Health Care,1067275.0
Health Care,1500321.0
Health Care|Pharmaceuticals|Technology,15000000.0
Consulting|Recruiting|Training,130000.0
Ad Targeting|Advertising,3000000.0
Accounting|Cloud Computing|CRM|Developer Tools|Development Platforms|Enterprise Resource Planning|Enterprise Software|SaaS|Software,23300000.0
E-Commerce,93000000.0
Biotechnology|Health Diagnostics,2200000.0
Manufacturing,18100000.0
Services,25000.0
Analytics|Big Data|Databases|Software|Storage,10563501.0
Health Care,10000000.0
Biotechnology,10300000.0
Medical|Pharmaceuticals|Service Providers,27000000.0
Biotechnology|Pharmaceuticals,10000000.0
Health Care,2000000.0
Biotechnology,63176464.0
Automotive,1000000.0
Biotechnology,6400000.0
Contact Management|iPhone|Mobile|Telephony,2000000.0
Advertising|Mobile,17600000.0
Analytics|Customer Service|Lead Management|Mobile,7706593.0
Advertising|Social Media Advertising|Video,50000.0
Social Media,7500000.0
Advertising,1550000.0
Health Care|Medical|Technology,8900000.0
Advertising,4549999.0
Advertising|Email Marketing|Software,175000.0
Advertising|Television,99234.0
Games|Online Gaming,9000000.0
Advertising,1185000.0
Design|Engineering Firms|Technology,8000000.0
Marketing Automation|Monetization|Software,1600000.0
Health Care,6637111.0
Cloud Computing|Enterprises|Security,49500000.0
Biotechnology,3007428.348
Material Science|Mechanical Solutions|Nanotechnology,1038955.0
Nanotechnology,8206660.0
Financial Services,250000.0
Health Care,82000000.0
Biotechnology,16377078.0
Manufacturing,2700000.0
Advertising|Auctions|Television|Video,48500000.0
Enterprise Software,46168126.0
Advertising,13200000.0
Advertising,10000000.0
Health Care,225000.0
Internet|Mobile|Semiconductors,5954000.0
Biotechnology,107500000.0
Software,777729.0
Bio-Pharm|Biotechnology|Health Care,401499480.0
Cloud Management|Enterprise Software,22999999.0
Semiconductors,4000000.0
Analytics|Business Analytics|Cloud Data Services|Software,176275000.0
Advertising|Displays|Mobile|Video,12400000.0
Clean Technology,3750000.0
E-Commerce,7875598.0
Business Intelligence|Cloud Computing|Financial Services,22500000.0
Biotechnology,1099000.0
Biotechnology|Health Diagnostics,10350000.0
Software,550000.0
Entertainment|Games|Reviews and Recommendations|Semantic Web,24020000.0
Mobile|Security|Telecommunications,19670000.0
Big Data|Big Data Analytics|Enterprise Software|Machine Learning|Oil and Gas|Oil & Gas|Optimization|SaaS|Software,800000.0
Software,10000000.0
Enterprise Software,24845955.0
Public Relations,6500000.0
Collaboration|Enterprises|Software,30000000.0
Cloud Computing|Software,2400000.0
Advertising,67115160.0
Biotechnology|Health Diagnostics,7250000.0
Application Platforms|Cloud Computing|Information Technology|Visualization,2500000.0
Analytics|Big Data,13000000.0
Finance|FinTech,20000000.0
Business Services|Enterprises|Software,7400000.0
Advertising,150000.0
Advertising|Sales and Marketing,1250000.0
Assisitive Technology|Universities,1300000.0
Advertising|Enterprise Software|Marketing Automation|Mobile,9000000.0
Advertising|Auctions|Publishing,40400000.0
Advertising|Local|Mobile|Social Media,100000.0
Biotechnology,120000000.0
Advertising|Media|Technology,6500000.0
Advertising,2000000.0
Biotechnology|Health Care,36043700.0
Advertising|Facebook Applications|Social Media|Twitter Applications,3500.0
Advertising|Displays|Location Based Services|Mobile|Mobile Software Tools|News|Sales and Marketing,2940000.0
Advertising,119191000.0
Advertising,10000000.0
Ad Targeting|Advertising|Entertainment,114000000.0
Ad Targeting|Advertising,733372.0
Health Care|Hospitals|Medical,15500000.0
Analytics|Big Data|E-Commerce|Marketing Automation|Social Commerce,3635000.0
Software,1050284.0
SaaS|Security|Technology,9000000.0
Fitness|Health and Wellness|Health Care|Personal Health|Software,1800000.0
B2B|E-Commerce,3000000.0
Finance|SaaS,65839694.0
Biotechnology,2842048.0
Mobile|Mobility|Transportation,4160600.0
Health Care,6800000.0
Automotive,14350000.0
E-Commerce,1170000.0
Advertising,1000000.0
Curated Web,250000.0
Auctions|E-Commerce|Internet|Marketplaces|Technology|Trusted Networks,110000.0
Enterprise Search|Search,650000.0
Advertising|Analytics|Big Data|File Sharing|Mobile Social|Social Media,73000000.0
Advertising|Apps|Sales and Marketing|Technology,500000.0
Health and Wellness|Health Care,1240000.0
Enterprise Software,2729000.0
E-Commerce|Gift Card|Online Shopping,1800000.0
Consulting,5000000.0
Coupons|E-Commerce,1500000.0
Advertising|Sales and Marketing|Software,3100000.0
Software,250000.0
Education,505000.0
Advertising|Analytics|Mobile|Real Time,2000000.0
Advertising|Media|Mobile|Optimization,23000000.0
Biotechnology,810000.0
Biotechnology,787000.0
Software,13463445.0
Mobile,29758289.0
Enterprise Software,1015000.0
Semiconductors,5800000.0
Health and Wellness,175000000.0
Advertising|Optimization|SaaS|Software,1800000.0
Software,6000000.0
Semiconductors,56381909.0
Advertising,2665604.0
Service Providers|Telecommunications|Television,5500000.0
Advertising|Android|iOS,2000000.0
Ad Targeting|Advertising|Application Platforms,5100000.0
Curated Web|Social Media,12000.0
Advertising,5500000.0
Advertising|Media|Outdoors,20118.0
Advertising,944823.0
Health and Wellness,2500190.0
Advertising|Classifieds|E-Commerce,720000.0
Advertising|Internet|Media|Software,5500000.0
Advertising|Classifieds|Cloud Computing|Real Time,328000.0
Advertising,5300000.0
Ad Targeting|Advertising|Analytics|Media|Mobile Advertising,501958.0
Advertising,470000.0
Advertising|All Markets|Audio|Creative|Design|Image Recognition|Video,81874.0
Analytics|Mobile|Technology,1400000.0
Health and Wellness,300000.0
Financial Services|Information Technology|Software,60000.0
Health Care|Medical Devices,2350000.0
Biotechnology,3500000.0
Health and Wellness|Health Care Information Technology|Mobile,560000.0
Medical Devices,3000000.0
Biotechnology,1500000.0
Software,2246171.0
Advertising,1500000.0
Biotechnology,4035000.0
Automated Kiosk|Finance|Financial Services,30000.0
Classifieds|Curated Web|Video,10000.0
Biotechnology,6731042.0
Biotechnology,23000000.0
Advertising,2900000.0
Biotechnology,14625000.0
Facebook Applications|Games,2539200.0
Biotechnology,2649402.0
Advertising|Mobile,1500000.0
Health Care,458912.0
Advertising,27000000.0
Ad Targeting|Advertising|Advertising Platforms,2200000.0
Fashion,40000.0
Advertising|Coupons|Local Advertising|Local Based Services|Network Security,100000.0
Biotechnology,45282384.0
Advertising|Mobile,2600000.0
Advertising|Internet|Publishing,34623.0
Mobile,1600000.0
Advertising|Enterprise Software|SaaS,9372811.676
Travel,355000.0
Advertising|Advertising Platforms|Mobile Advertising,1000000.0
Services|Technology|VoIP,25000000.0
Real Estate,25000.0
Big Data|New Technologies|Predictive Analytics|Semiconductors|Social Innovation,5600000.0
Content Delivery|Digital Media|Online Rental,1000000.0
Business Development|Technology,149549.0
Advertising|CRM|Facebook Applications|Media|Social Media|Twitter Applications,3301958.0
Analytics,253000.0
Advertising|Displays|Sales and Marketing,2540206.0
DOD/Military|E-Commerce|Internet|Marketplaces|Mobile,256000.0
Enterprise Software|Facebook Applications|Medical|Software|Technology|Weddings,550000.0
Advertising|Internet|Marketplaces|Publishing,8500000.0
Analytics|Apps|Mobile|Tracking,28917736.26
Advertising|Apps|Content Discovery|Facebook Applications|Mobile|Mobile Games|Sales and Marketing|Social Media|Twitter Applications|Video,248000000.0
Software,1540000.0
Entertainment|Tourism,8180000.0
Advertising|Social Media Marketing,307954.0
Advertising|Apps|Mobile,200000.0
Biotechnology,8300000.0
Advertising|Bridging Online and Offline|Mobile Advertising,100000.0
Biotechnology,46500000.0
Advertising|Analytics|Direct Marketing|Internet Marketing|Social Commerce|Social Media|Video,1368157.0
Advertising|Auctions|Creative,8802628.0
Advertising,474063.0
Advertising|E-Commerce,600000.0
Advertising|Auctions|Software,30000000.0
Advertising|Internet|Optimization|Real Time,5000000.0
Advertising,515000.0
Finance|Investment Management,367645000.0
Advertising|E-Commerce,26000.0
Advertising|E-Commerce|Publishing|Social Media|Social Network Media,600000.0
CRM|Enterprise Software|Software,1541173.0
Software,700000.0
E-Commerce,469008.0
Archiving|Consulting|Image Recognition|Information Technology|Intellectual Asset Management|RIM,2300000.0
Colleges|Education|Information Services,413000.0
Security,19000000.0
Colleges|Curated Web|Education|Marketplaces|Social Media,2150000.0
Health Care,5886000.0
Advice|Education|High School Students|Online Education,1340000.0
Databases|Information Technology|Services|Software,19311.0
Advertising|Mobile,46800000.0
Advertising|Analytics|Apps|Hardware|Internet of Things|Media|Software|Technology,4500000.0
Advertising,5000000.0
Advertising|Mobile|Real Time,3850000.0
Digital Signage|Marketplaces,30000.0
Biotechnology,7588201.0
Biotechnology|Health Care|Medical|Therapeutics,55500000.0
Industrial|Medical|Security|Sensors,25000.0
Biotechnology,37079200.0
Blogging Platforms|Networking|Social Media|Web Hosting,500000.0
Advertising Exchanges|Advertising Platforms|Brand Marketing|Marketing Automation|Marketplaces|Mobile Advertising|Mobile Software Tools,20000.0
Advertising|Analytics|Displays|Software,29575000.0
Advertising,1300000.0
Messaging,18500000.0
Hardware + Software,2195355.0
Advertising|Digital Media,936776.0
News|Social Commerce|Social Media,56464869.0
Health and Wellness|Medical|Medical Devices,223828.0
Cause Marketing|Charity,60000.0
Fashion,11500000.0
Advertising|Apps|Brand Marketing|Loyalty Programs,2300000.0
Leisure|Lifestyle|Travel & Tourism|Vacation Rentals,69247.0
E-Commerce,16500000.0
Advertising|Monetization|Video,1230000.0
Business Services|Consulting|Outsourcing,2000000.0
Advertising,300000.0
Advertising|Services|Software,1000000.0
Advertising|Incentives|Loyalty Programs|Video|Video on Demand,3274546.0
Software,30000.0
Advertising Platforms|Apps|Monetization,632000.0
Advertising,3216500.0
Search,100000.0
Advertising|Displays|Graphics,17807000.0
Business Services,150000.0
Mobile|Security,340000.0
Advertising|Internet TV|Television,10000000.0
Ad Targeting|Advertising|Email|Optimization,1000000.0
Advertising,89000000.0
Consulting|Engineering Firms|Navigation,3496554.0
Brand Marketing|Wireless,10000.0
Advertising|Services|Software,20000000.0
Advertising,50000000.0
Advertising,6150000.0
Advertising,6950000.0
Advertising,50000.0
Advertising,100000.0
Advertising,5000000.0
Advertising|Big Data|SaaS|Sales and Marketing,850000.0
Advertising|Internet,100000.0
Advertising|Media|Technology,31634312.0
Advertising|Advertising Platforms|Mobile,100000.0
Advertising|Digital Media|Internet Marketing|Mobile Advertising|Online Video Advertising,10500000.0
Advertising Exchanges|Advertising Networks|Advertising Platforms|Mobile Advertising,500000.0
Advertising,34075000.0
Advertising|Displays|Internet|Search,1300000.0
Software,350000.0
